ResponseId,ticket,Durationinseconds,Progress
R_2amq10muc6UeIxR,0166dda6cbdf616a_861b49d1857524a8_cc430c747a15dd31_65c200d099b349d6eb092bc2f31b3377,30397,100
R_5vyxckL5VA3Y47v,d55c0430b4348310_861b49d1857524a8_cc430c747a15dd31_e242a2e74bf034291241dc34d8d1354a,3847,100
R_10Mgu4Z8SJSoIvC,96190f7293dd55df_861b49d1857524a8_cc430c747a15dd31_d040c3c012dcb716e717f1326709904a,4473,100
R_27vf0hoq6CjfwG7,db12a05c3f15bdd1_861b49d1857524a8_cc430c747a15dd31_e985cca896927be84fbb07e26898cb87,4233,100
R_3KGBi5QlIDqGAiB,5817bd587c38b6db_861b49d1857524a8_cc430c747a15dd31_0292e4797f39f0ae53af016a14e59194,3431,100
R_3JxQipgNrmkECO7,c173ffdf0a1b89d6_861b49d1857524a8_cc430c747a15dd31_0028f599b244ea5e63beb0553afced1a,2710,100
R_3OjHIOO5dbiPuO1,3d514a93676f1951_861b49d1857524a8_cc430c747a15dd31_1353f23532ff6e3347831971aae7eacc,80690,100
R_3O9pI48yJk19XOe,451f2a9173492d20_861b49d1857524a8_cc430c747a15dd31_189ed466b8e4fc6a674dcb6e90c65dc2,3530,100
R_2ykmdnQ8EScBWVg,061a51dd75574414_861b49d1857524a8_cc430c747a15dd31_ccd46fd4074b88d540f390977aa42f25,6503,100
R_6F4VMRoCXxuBrvH,05f0b30b9d0a8a72_861b49d1857524a8_cc430c747a15dd31_07b6ae5e27252ff08de8b7b51278c653,3861,100
R_3knQ400x2ZdT4RD,30cf0cfad659c55b_861b49d1857524a8_cc430c747a15dd31_25a353ef80cabe44de53daf8540e35ad,2842,100
R_2R2FIncQVXyfAdC,40758dcdf4f41b64_861b49d1857524a8_cc430c747a15dd31_81ecbfc53bf4af4504ed530e89198e68,22985,100
R_yZIqXNzKfJiS9UJ,5685b501469f1b93_861b49d1857524a8_cc430c747a15dd31_7b93e122a09943305d2860601f829866,6534,100
R_3M68pL0ZKcmqaDd,fc44a40517d8375d_861b49d1857524a8_cc430c747a15dd31_83b948a2b6cf8d8ab42a547d843323a2,174752,100
R_33jdjEEMLDAUpiQ,848cd0cfcd75c48b_861b49d1857524a8_cc430c747a15dd31_164de20652fd02e0c8718401a1a5aef7,4455,100
R_3PTA18o62zJeaXo,15db161c63968019_861b49d1857524a8_cc430c747a15dd31_02d8614d7cedb6fd5eb2b48109b2bba4,180445,100
R_PIgK67lM9HXclgd,8496d7852244a852_861b49d1857524a8_cc430c747a15dd31_5faeb95b0957d4965591e6da11921501,177858,100
R_3LZSCVkF6IyyMIy,f459dd2bba533313_861b49d1857524a8_cc430c747a15dd31_1a489338c2729940959d29713b3c861f,18248,100
R_2fpMpLK7lUbVURf,4d1f54825b3f5f2a_861b49d1857524a8_cc430c747a15dd31_5726938e0c5306a25f50f5958cee896a,47128,100
R_2bNs0HgrqfNcFLr,5d0364f3d9d40578_861b49d1857524a8_cc430c747a15dd31_2e2d545fbabe11c4a0c3c72b83e22f7d,5242,100
R_3HTVeiKnimXUpVj,f1df6b5f64722089_861b49d1857524a8_cc430c747a15dd31_33f0294043a7ed9ce26cb7a61511ce09,5049,100
R_3QDgTWgAYZpAIoJ,0dda7528c415bc7f_861b49d1857524a8_cc430c747a15dd31_4b2c958e51cabbc5e1038f10d425e16e,2973,100
R_1EdsXmKEVzFL7G3,00982b85d199d460_861b49d1857524a8_cc430c747a15dd31_212a2964bebff304a3e74d406727b950,6522,100
R_2azglyWHmjmLJkL,97f8ac6a23314a01_861b49d1857524a8_cc430c747a15dd31_189556f686db7f376cea07dbb2fa37ff,28810,100
R_PAKioIYqu80BAqZ,48259f67a8646687_861b49d1857524a8_cc430c747a15dd31_4f0e1bae5b3a81cb7bd8a4c8c7cafd62,2524,100
R_25Tu8faZSKSTarB,95ad32344cba6f70_861b49d1857524a8_cc430c747a15dd31_3b3db12fb8d3de27eff2ccca3b18aa84,85466,100
R_1ILXfCbRFhowjvs,126ffd0460006051_861b49d1857524a8_cc430c747a15dd31_5c4b0ef8b4c41449313001fa469aaa2d,170122,100
R_28J5WJntsENxngc,75bc2df2ffb136c6_861b49d1857524a8_cc430c747a15dd31_d5763a27ddbb3070d13065d93585cf54,26143,100
R_2VeGVaVg05GQjJS,21625b819f45a704_861b49d1857524a8_cc430c747a15dd31_ef8b8533885cee3e0438c31763111ce4,5962,100
R_3e4A0MimEaAFmCN,72b884ab163f5895_861b49d1857524a8_cc430c747a15dd31_0ab7f5bb758a839086bfa9d293f0c487,174457,100
R_1jfXcqHfSWb34uA,c5b5ff7b01120b64_861b49d1857524a8_cc430c747a15dd31_474b3135f264ae20bb782c114f460416,35287,100
R_10ASuNjk49G7Mv4,234f84c4a6974da4_861b49d1857524a8_cc430c747a15dd31_d32e982dfc44f2725edb332b3d27b511,3760,100
R_UYnbwPCwd3HMuNb,97823432bca661c9_861b49d1857524a8_cc430c747a15dd31_6776205e141aa411b9276fb67e3199bf,3505,100
R_10YNf77MNohmevQ,a9f76b62c2df15bc_861b49d1857524a8_cc430c747a15dd31_5646f750dd5e8977c3b8633562a05a23,5488,100
R_6txID3FBagMDON3,f511455a524c50b8_861b49d1857524a8_cc430c747a15dd31_1b10fe935ae3c2cb45eb4263c1db6984,3673,100
R_PtHmf7AFUqeqAeJ,4824fbbb790d8676_861b49d1857524a8_cc430c747a15dd31_f38e9ee23765cfc3f5c32c362c9fab5a,4107,100
R_3Pi997ociQPNuoy,762627739ac3bcf0_861b49d1857524a8_cc430c747a15dd31_a3ad7e24ec911d157cd54e6b6b0f3b7c,3471,100
R_VRadvUH3VIwc1eF,09cb7d5f188a9f57_861b49d1857524a8_cc430c747a15dd31_3e5b4faf4e3c58fc7c47de7386351aa3,4202,100
R_22LGkCGpfwC0P6O,b06666f127048b6d_861b49d1857524a8_cc430c747a15dd31_01d841d379b2ca0ae27cacad6fd155b2,6761,100
R_tRigs3VkHlRXGxP,20254d3c4f7d0667_861b49d1857524a8_cc430c747a15dd31_8f9ecaf8822601daad72df4e44088342,3449,100
R_3O0QiC4IAbNCk6N,d41c84f9aa0dd26c_861b49d1857524a8_cc430c747a15dd31_7ad51e6a7f5e5ee65e6f315e670fe2e4,121932,100
R_1hYVdKUUI2l8zpI,a5d646296740fd19_861b49d1857524a8_cc430c747a15dd31_477a9efd3e611c95abfc49670eb09a02,5896,100
R_2tF13OqjvqPyXGI,2f2831213f3a9d99_861b49d1857524a8_cc430c747a15dd31_e0cdb48cd293c308ba6ef9541877aca9,3653,100
R_2zCG56MEIHw27XI,77147d7a7532912c_861b49d1857524a8_cc430c747a15dd31_a948fdbfae51f149ebd26700588a0ac6,3001,100
R_3HMrw7wyL8K5PHX,3c11d5557a564a53_861b49d1857524a8_cc430c747a15dd31_c03068f86d32085f0f62127e538bd357,5663,100
R_24d4hCgh84mjNsN,bb6a1d0f03a80acc_861b49d1857524a8_cc430c747a15dd31_f54ff92c93d40159bdd0bae9d356b30c,9245,100
R_ZmEjjL951LkFrK9,5c5f419292858d8f_861b49d1857524a8_cc430c747a15dd31_e605b478a0be317bea28c0415a63b831,3649,100
R_1CJHmnmPLFegeCS,58488adca52ad454_861b49d1857524a8_cc430c747a15dd31_7c25298976d55e7de715957a4e8d90b7,8149,100
R_1hYEn668zhA44xz,f98b8f3866b24a62_861b49d1857524a8_cc430c747a15dd31_814d13d4c94b5ada1419f75b68ce0ca0,7269,100
R_2zwlHnz1OpMMX6N,f989bf611ddc7233_861b49d1857524a8_cc430c747a15dd31_b92b2cefb29e376a65414d3c5c8f5d3f,4923,100
R_324wTId01ECnyec,d6cddbc15ff2a68d_861b49d1857524a8_cc430c747a15dd31_584984d9314a5b30896c143c324a2a12,239403,100
R_bNrLl9eMOCvcKXv,c8835a9ba9a7cdd5_861b49d1857524a8_cc430c747a15dd31_1378afaf66d1d5c783405ac837a37a5f,2846,100
R_PSNyrpmcO6zArpD,d2580fa5c11b4da9_861b49d1857524a8_cc430c747a15dd31_9d653368d7f4d530f6998f0797b7b232,3334,100
R_AiIjv4IPXmgRSbn,d9d9668f0051c260_861b49d1857524a8_cc430c747a15dd31_31dde4651429d36306817a1b5ad352ba,3150,100
R_31FQnt7t4fJfJDK,06adf7db9d0f171a_861b49d1857524a8_cc430c747a15dd31_cd93dd8635c93c2ba05ca9ead01b1b5d,3430,100
R_1etyFKDQA1esAJe,2162290a849270c3_861b49d1857524a8_cc430c747a15dd31_c3fbb606a3ec8beebf3430c6776727b1,3618,100
R_3ly0DRIg8EJkvW7,98337dbc7f6a1fca_861b49d1857524a8_cc430c747a15dd31_14203ac25609562838ae7de04e6d9fc1,2954,100
R_2RTVfOzaVtEqsqD,85676770164c60aa_861b49d1857524a8_cc430c747a15dd31_44d1e53853f975e3966be960ecd89968,63212,100
R_3P79PTCd0bPN4OK,17837772a4c78456_861b49d1857524a8_cc430c747a15dd31_eabbd74b711458a179c3fca22329e057,4030,100
R_W2QSFLyRruYwyjf,b2d73df57c4113c6_861b49d1857524a8_cc430c747a15dd31_485405799656f9bde9ee4edfa59b48eb,12607,100
R_3RwsBBhuUfP2jRj,c4d48fc0db5805d8_861b49d1857524a8_cc430c747a15dd31_586254eed390fb624a575736d6f88120,2921,100
R_3saEM56WDlgB19y,bd85f84fc6325a08_861b49d1857524a8_cc430c747a15dd31_ed6bc9649ed8a0d87e90dab974853e92,4225,100
R_0AItWXdCZbu4IWl,a63a2770590c2381_861b49d1857524a8_cc430c747a15dd31_61035dd629074970a43c17474bf51f6b,3523,100
R_3J2YSDJ49gwDZl8,f2aaafda3973d615_861b49d1857524a8_cc430c747a15dd31_c6e4c08418d4b628d6f8d0e519de2a95,3779,100
R_bsKanECKvmgjmb7,3ac5d2066d26b732_861b49d1857524a8_cc430c747a15dd31_9004b77dff8ec3bba8934ea7852b58c3,3211,100
R_VJX3NZ4fYTsT5Ml,bf8d0773c17868aa_861b49d1857524a8_cc430c747a15dd31_3094eff37ce99f155f20a1b9f38e4d02,4186,100
R_2zFInpsPC9EkQnx,c87b20f41fc6aa19_861b49d1857524a8_cc430c747a15dd31_db90ae11526d60d6741677e15e3a991f,4481,100
R_1ri7JMa6hB5jcBw,665fb540d8336827_861b49d1857524a8_cc430c747a15dd31_4ffe54ad716e1ecdf4d0ce846df59eac,5461,100
R_1LqkiZ3WdCiTeaa,310b74c67bcba517_861b49d1857524a8_cc430c747a15dd31_d4beb4c45d1be0163804f9e268c713da,3337,100
R_1rJJ1x5UL627niv,af868d20fb882596_861b49d1857524a8_cc430c747a15dd31_15386ed61b09698f96ba09f8fecb2903,5393,100
R_2uEA8dEtPKeuNVF,690fa210024c405c_861b49d1857524a8_cc430c747a15dd31_a604348cee7ba1e483b76cc6cf519efa,4851,100
R_2rqqCU1q7BkNDSD,82d440c3ad659052_861b49d1857524a8_cc430c747a15dd31_4262de23e6b1c25c476ba91751b9c104,3376,100
R_3JLu5S6HyfUSe3E,b9aa315899dff288_861b49d1857524a8_cc430c747a15dd31_a57e89272ec7c769aa7295b321240869,3505,100
R_3hE1wXPRjACRsnA,04bb4d3c92058385_861b49d1857524a8_cc430c747a15dd31_320571ecfb3020d3c820fff982f783dd,4610,100
R_08TY7RE74j3cEAF,df87b6c2003af232_861b49d1857524a8_cc430c747a15dd31_261263c93ddcb08f758b2d287f94e899,4196,100
R_2axAhesP7jRZjll,c99d2413794c001f_861b49d1857524a8_cc430c747a15dd31_de08925c7cdfa437bedf2cc244674ae6,4380,100
R_6RkLkZMEExCAJDH,dbfdd79ac923100d_861b49d1857524a8_cc430c747a15dd31_54dae6c492797f8ba4b27799bf815251,3964,100
R_6L3Mz5pk6xHUcsF,d88f37ddba9d2a18_861b49d1857524a8_cc430c747a15dd31_643f86a1e0482e87605c18f360e4889c,13227,100
R_2aPGAmge3s122re,59bbd41536fa0a82_861b49d1857524a8_cc430c747a15dd31_fbe13d26a788fae8aa7423857bb899e5,6228,100
R_ZrT0qsRNihgzii5,f3ff5306a10f5983_861b49d1857524a8_cc430c747a15dd31_428de91f2b9af46487a24d1b61186272,8146,100
R_1mOXI9BP6aUgM5X,d94b5dac3b2c594b_861b49d1857524a8_cc430c747a15dd31_be79215a3234cadc7b2d99ac8bab44e2,3480,100
R_2UaAuaAOQKUPTnF,1047fba02c1cd57a_861b49d1857524a8_cc430c747a15dd31_207987b5f10bb89521f9b62f4dde48a7,23787,100
R_27d83PHFG7YE40f,3c5ff0441b2f5b90_861b49d1857524a8_cc430c747a15dd31_99a6e9e57d700197c87850f47b06499e,3250,100
R_12s62H11Mm2978A,b87d2b47f5679228_861b49d1857524a8_cc430c747a15dd31_ec4175a972cc97a6b17f52c1eb546dd7,3481,100
R_3qHIkMP1hBb2Y8U,905469f89b261dd3_861b49d1857524a8_cc430c747a15dd31_f0aae24be776479f88c00cdc36a88987,15976,100
R_9SPFZg8QURA85gt,7da977d84f0b4030_861b49d1857524a8_cc430c747a15dd31_602ae574036b856f87c60ae8bc1db208,9515,100
R_2cC3znoYa2h7prB,7a226d938079436a_861b49d1857524a8_cc430c747a15dd31_89bed520ba7975893cdf3118e4415161,3101,100
R_3iXCn13xTa0j3uN,83c87c44da5fd14b_861b49d1857524a8_cc430c747a15dd31_dc53c9aa644f714e87ec0955b5e7c2f3,4616,100
R_26lkqRqGOS7fwZA,30755f410930b9d5_861b49d1857524a8_cc430c747a15dd31_8df95be77054a282ddef9de0c063a12d,4844,100
R_0oHbJiRIMuw1igh,466482d3a4361f4b_861b49d1857524a8_cc430c747a15dd31_63edc5b7293f974ae923ccdd4bb07d7c,2939,100
R_23ejcPGSIagrQYR,752d3c08263b7fdf_861b49d1857524a8_cc430c747a15dd31_0fe6e131855bd4e449b8d6d75ec5524c,3881,100
R_1gcDv5E8rEOwwhN,86d42d784ff67051_861b49d1857524a8_cc430c747a15dd31_d6a2ec5c09c09d146b823a2c68e41cad,11682,100
R_06YEm11iwc010sN,a0c5d47b462d684f_861b49d1857524a8_cc430c747a15dd31_aae30e02655463606d61520b35d8f307,172134,100
R_2xKxFXv8eb21JdN,c53409b88f0698f7_861b49d1857524a8_cc430c747a15dd31_b914cdffd729c2cb876365daf8e8656a,3773,100
R_2SxgninQAEROTnd,66f343ff66b04a98_861b49d1857524a8_cc430c747a15dd31_ec52421f3e9de91fa8383dacc9098765,3308,100
R_DIFxZDbW4zUkoaB,70c095505b38fa6b_861b49d1857524a8_cc430c747a15dd31_d732d924dfb85e51b1332fb7da346ea4,4820,100
R_2q9iHsnHRk44FNn,70532358d271f900_861b49d1857524a8_cc430c747a15dd31_5a063f14873ac09b1baa478444fa9c1e,3975,100
R_3EMTINlnxcx7A7Y,f04098f170c81c10_861b49d1857524a8_cc430c747a15dd31_38a003c848e42d94cdb7abdb1461c6a9,3490,100
R_2qxUIL5PbO7jLmy,53dbdcc5644a0d77_861b49d1857524a8_cc430c747a15dd31_b53522d96eb637585d3d0341a2974973,202687,100
R_Wwzztjfn25XJLW1,5c87f4111632f750_861b49d1857524a8_cc430c747a15dd31_ac33fcd3ee069f2833ceeae672f340a7,6369,100
R_1hRop4gJl62G2L1,2753b1d912a5bf55_861b49d1857524a8_cc430c747a15dd31_cb7780d8918c7bbcd415ed8191e24279,4757,100
R_2Vxso7T3tE3Qvdf,23d155178b571524_861b49d1857524a8_cc430c747a15dd31_9b1e97d0445164609f22bc2888181752,4326,100
R_1QAg5FNZi3yB8uu,b7d624905413a602_861b49d1857524a8_cc430c747a15dd31_72b4e915e6d02e75cbd0264b13269b18,8286,98
R_1Hk1aRPPeFPduDB,c81c8cdacad32194_861b49d1857524a8_cc430c747a15dd31_646c46525bef8a1f8ce85fed2f586098,5208,84
R_26owQ5bR6em4XRL,5728448a99c0f205_861b49d1857524a8_cc430c747a15dd31_00e998286a07f7a2ef04e135fcdd4916,3780,98
R_31gU28gO2PQHd9Y,b61cff08a8b06c8a_861b49d1857524a8_cc430c747a15dd31_c10fad46265dce685a66ba39890c28b0,8564,86
R_1HhmH48WIIOYAH5,f76cac6623552296_861b49d1857524a8_cc430c747a15dd31_f0be235bb39af984338bbafaad3d7900,142135,98
R_1pnfWxWoD1zAy1M,9a87df2b5924f6a2_861b49d1857524a8_cc430c747a15dd31_4e4ecc400598d4e8e3803c28b99033fb,229655,98
R_3J1JyvkJUCl7oFt,191db87d12ad0525_861b49d1857524a8_cc430c747a15dd31_0c336a78267c5c2459fab8483681c3a1,3807,98
R_2X4iCTi4utq1jjv,c49b470c159107d1_861b49d1857524a8_cc430c747a15dd31_849ee2e6cbce51d896a53bc5adc64539,11391,94
R_2P6AAEHkYOblRDt,47a56a205793cf23_861b49d1857524a8_cc430c747a15dd31_2863b8ecb2d645ca1d43d13b2f43ec77,2814,94
R_1litjLXtuSYx3NE,a259da8b0f7c0ca0_861b49d1857524a8_cc430c747a15dd31_6827b17b33cc833e04e0ad613a9045a2,199728,84
R_3MKZ8nlhZ6cISr6,8c86bc0f27f095ca_861b49d1857524a8_cc430c747a15dd31_7faf5a4c5325d0cdf6672a318505f48d,5033,98
R_1IT0RhPThHTksAB,08725203b5cf9d3f_861b49d1857524a8_cc430c747a15dd31_8439c91d79f10c7d47e740ebbdf1919e,5572,85
R_32WmFdK1o8MkB0X,91c2bd7d1f638153_861b49d1857524a8_cc430c747a15dd31_d152234f5bcd7b545849153828998365,5450,85
R_W0gstnwfWzupryh,99fc450674a69f41_861b49d1857524a8_cc430c747a15dd31_b771521ad5113de9527ff4accba98cdc,4072,98
R_27NDlO0AMl8iiyB,083cd27b43318209_861b49d1857524a8_cc430c747a15dd31_6af63e3d42b25762cf8fb03791d8eb88,3374,84
R_3rV8T4yiXBz9ZyA,5cf01828cdd05327_861b49d1857524a8_cc430c747a15dd31_9005b686b381f04a9edcd3394fb6d857,4494,98
R_32XwaxqQJfxJ95Q,a20096f47adbfabd_861b49d1857524a8_cc430c747a15dd31_3b0fadbaea9b54700ef91b65bfc923d1,3575,98
R_1dEmIuwUyTd4tdn,3a56300990845393_861b49d1857524a8_cc430c747a15dd31_c4be8bd1356629f2ee06efc517b71f3e,5927,98
R_2fjG6uXpwHU1nMa,f54c8108cc866dbd_861b49d1857524a8_cc430c747a15dd31_52c4001ed1ba6f64343916e668a04e56,5349,85
R_yPi1m8fCEPfnZ6N,f0f1d02df8d92ab1_861b49d1857524a8_cc430c747a15dd31_2238463bdb3ef38b0d21e5147ec48b26,3476,84
